Country Name,Regional Indicator,Year,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Positive Affect,Negative Affect,Confidence In National Government
Mozambique,Sub-Saharan Africa,1903,4.832634926,6.84026432,0.747681141,45.24000168,0.643061817,0.071531974,0.854016304,0.626931012,0.240263566,0.591795087
Namibia,Sub-Saharan Africa,1903,4.885587215,9.072697639,0.827623546,51.88000107,0.78104049,-0.104437009,0.839217842,0.769055605,0.159755886,0.819616973
Nepal,South Asia,1903,4.74828434,7.760577679,0.786707699,59.72000122,0.413320839,0.306051701,0.890811265,0.501775265,0.152297929,0.323672026
Netherlands,Western Europe,1903,7.451879501,10.87634659,0.943854094,70.77999878,0.896018088,0.34030652,0.445436567,0.718050301,0.213335603,0.661945999
New Zealand,North America and ANZ,1903,7.604173183,10.56131744,0.966532767,69.73999786,0.878218889,0.273508996,0.294616222,0.80339241,0.237997055,0.586442232
Nicaragua,Latin America and Caribbean,1903,4.944090843,8.430822372,0.866213024,64.40000153,0.835559726,0.138307139,0.825798512,0.786737442,0.287482113,0.407228738
Niger,Sub-Saharan Africa,1903,4.277402401,6.867029667,0.725712836,50.58000183,0.584067166,-0.055902552,0.747563601,0.722617865,0.158482313,0.470700443
Nigeria,Sub-Saharan Africa,1903,4.890419483,8.350374222,0.717703819,50.54000092,0.635073245,0.135102481,0.918391883,0.81472975,0.14140293,0.389237761
North Macedonia,Central and Eastern Europe,1903,4.493598461,9.434601784,0.810537934,64.66000366,0.439399779,0.075269647,0.869545937,0.558355927,0.251122892,0.40461275
Pakistan,South Asia,1903,5.671460629,8.314320564,0.478887379,53.72000122,0.395642221,0.084207237,0.793795407,0.583407879,0.310367256,0.443334281
Panama,Latin America and Caribbean,1903,6.894139767,9.86519146,0.937078059,67.01999664,0.640218794,0.079144992,0.915287375,0.788677633,0.149341464,0.25014171
Paraguay,Latin America and Caribbean,1903,5.272461414,9.196781158,0.862656415,64.95999908,0.698987842,0.124006636,0.929890692,0.811656475,0.218698904,0.174151406
Peru,Latin America and Caribbean,1903,5.213962078,9.053523064,0.756369531,66.72000122,0.638496518,-0.079749845,0.930640996,0.730208516,0.361295253,0.224221662
Philippines,Southeast Asia,1903,5.073562145,8.606146812,0.800711393,61.41999817,0.851566434,-0.023918567,0.880245566,0.736458659,0.378187776,0.624720573
Poland,Central and Eastern Europe,1903,5.886137486,9.972894669,0.912639678,66.55999756,0.772223353,-0.050559837,0.925285518,0.665473282,0.237598762,0.187883481
Romania,Central and Eastern Europe,1903,5.393723965,9.900849342,0.736480415,64.86000061,0.685747743,-0.191933364,0.948706627,0.575024009,0.27662608,0.199743554
Russia,Commonwealth of Independent States,1903,5.222867489,10.07100296,0.88465637,59.18000031,0.592569709,-0.287217379,0.93346411,0.545877993,0.192846358,0.374115855
Saudi Arabia,Middle East and North Africa,1903,7.266694069,10.64175797,0.891524911,61.59999847,0.622070193,0.003790664,,0.718202651,0.23154743,
Senegal,Sub-Saharan Africa,1903,4.679986954,7.931477547,0.718461037,55.79999924,0.698005259,-0.006068336,0.826684237,0.718160093,0.198741958,0.345917314
Serbia,Central and Eastern Europe,1903,4.750383854,9.535952568,0.844413042,65.27999878,0.452781171,-0.168838635,0.904949665,0.527803481,0.334419727,0.342910528
Sierra Leone,Sub-Saharan Africa,1903,3.585127354,7.18975544,0.686470926,46.65999985,0.720373392,0.246222705,0.8304829,0.634748876,0.289841563,0.56187278
Singapore,Southeast Asia,1903,6.833754539,11.21171379,0.920632064,71.76000214,0.866892278,0.288681597,0.063614883,0.587673724,0.114406586,0.933893085
South Africa,Sub-Saharan Africa,1903,5.204454422,9.497470856,0.788307607,46.90000153,0.68998754,-0.166127637,0.858651042,0.658233047,0.210185051,0.659012496
South Korea,East Asia,1903,5.76727581,10.35996056,0.82671231,70.23999786,0.655827999,-0.063150182,0.80275315,0.611897051,0.226402089,0.239366353
Spain,Western Europe,1903,6.994614601,10.58402061,0.956858516,70.63999939,0.78208214,-0.097370856,0.783717752,0.717415452,0.263592541,0.47624892
Sri Lanka,South Asia,1903,4.414805412,9.004029274,0.838327467,62.75999832,0.735852897,0.104648575,0.846718311,0.590271056,0.219856173,0.727976918
State of Palestine,Middle East and North Africa,1903,4.151053905,8.180532455,0.711818635,61.89749908,0.365296155,-0.079685576,0.844180405,0.515242279,0.412327886,
Sweden,Western Europe,1903,7.241362572,10.79050159,0.916559398,71.08000183,0.90996182,0.143133983,0.289332151,0.735470712,0.177412212,0.562064052
Tajikistan,Commonwealth of Independent States,1903,4.431608677,7.647697449,0.726655126,60.59999847,0.818355024,-0.003961681,0.658519804,0.619465351,0.133113757,0.861269474
Tanzania,Sub-Saharan Africa,1903,4.317949772,7.497267246,0.707851589,51.41999817,0.715832293,-0.01257504,0.706752419,0.702123582,0.219852954,0.724731684
Thailand,Southeast Asia,1903,5.783891201,9.497788429,0.888634205,66.55999756,0.870159268,0.3884992,0.897752762,0.783649325,0.180010006,0.479080051
Turkiye,Middle East and North Africa,1903,5.623471737,9.89130497,0.792272806,66.41999817,0.459311515,-0.180983201,0.799733341,0.592484176,0.395127177,
Uganda,Sub-Saharan Africa,1903,4.45583868,7.421669006,0.844879091,49.58000183,0.707960546,-0.00246858,0.880528808,0.670486212,0.227878153,0.579155207
Ukraine,Commonwealth of Independent States,1903,5.25218153,9.498954773,0.820094347,61.24000168,0.493922472,-0.246703863,0.967939556,0.558919847,0.207651809,0.078787297
United Kingdom,Western Europe,1903,6.801930904,10.69880486,0.969869673,69.22000122,0.83833164,0.332059264,0.498093426,0.686200142,0.241052061,0.363637656
United States,North America and ANZ,1903,7.512687683,10.93118,,66.76000214,0.871903777,0.192796171,0.633035123,0.755915344,0.231679291,0.393245459
Uruguay,Latin America and Caribbean,1903,5.693945885,9.690691948,0.874576509,66.86000061,0.786248624,-0.174542174,0.614029229,0.709920585,0.273572266,0.610193133
Vietnam,Southeast Asia,1903,5.421687603,8.613061905,0.856022894,64.26000214,0.917835951,0.071138225,0.753933966,,0.205932111,0.906147838
Yemen,Middle East and North Africa,1903,4.477132797,8.211858749,0.824968934,58.72000122,0.672685325,0.009045254,,0.523651838,0.378784448,0.46513769
Zambia,Sub-Saharan Africa,1903,3.998293161,7.878924847,0.687989235,47.41999817,0.681901048,-0.069392756,0.947914422,0.65270865,0.245637134,0.404140472
Zimbabwe,Sub-Saharan Africa,1903,3.280246735,7.412636757,0.828113437,41.59999847,0.455957234,-0.06547711,0.946287155,0.588695168,0.264988512,0.225751966
Afghanistan,South Asia,1904,4.75838089,7.613899708,0.539075196,51.09999847,0.60012722,0.121316046,0.706766069,0.516906679,0.275323808,0.299357414
Albania,Central and Eastern Europe,1904,5.268936634,9.282793045,0.73315227,67.59999847,0.568958402,-0.173675284,0.726261675,0.576076567,0.300060242,
Algeria,Middle East and North Africa,1904,5.46356678,9.306354523,,65.5,0.592695832,-0.209752977,0.618037879,,,
Argentina,Latin America and Caribbean,1904,6.441067219,10.06566048,0.926798582,66.30000305,0.730258167,-0.129371077,0.854695439,0.765480459,0.210975498,0.351856142
Armenia,Commonwealth of Independent States,1904,4.367811203,9.112593651,0.660342336,64.80000305,0.459256709,-0.177337021,0.890629232,0.4367477,0.42649585,0.355544627
Australia,North America and ANZ,1904,7.450047016,10.7136488,0.95451957,70.19999695,0.932058573,0.313120931,0.366127402,0.761715531,0.219033208,0.609752893
Austria,Western Europe,1904,7.302678585,10.85598373,0.914193332,69.90000153,0.895979762,0.126924306,0.546144843,0.710301936,0.155792549,0.486446619
Azerbaijan,Commonwealth of Independent States,1904,4.218610764,9.552669525,0.68700099,61.70000076,0.501071095,-0.125314713,0.858346641,0.516271651,0.271873325,0.697391331
Bahrain,Middle East and North Africa,1904,5.936869144,10.72766399,0.877115071,65,0.862002909,-0.006393173,0.714619113,0.641039014,0.422670722,
Bangladesh,South Asia,1904,4.858481407,8.130166054,0.549398482,61.20000076,0.659005642,-0.029911591,0.773530483,0.495740086,0.292425215,0.646872878
Belarus,Commonwealth of Independent States,1904,5.525923252,9.758501903,0.918000162,62.29999924,0.700064421,-0.166045815,0.70612061,0.531847715,0.208272159,0.589527249
Belgium,Western Europe,1904,6.853514194,10.77838421,0.930570185,69.19999695,0.806930244,0.018059388,0.697365582,0.793344319,0.240364328,0.33651647
Bolivia,Latin America and Caribbean,1904,5.780620098,8.779529572,0.80718559,61.70000076,0.703341067,-0.069839746,0.781342506,0.720217526,0.349597335,0.376929045
Bosnia and Herzegovina,Central and Eastern Europe,1904,4.66851759,9.272101402,0.772753716,67,0.364966899,-0.127961382,0.933030069,0.46450606,0.409213185,
Botswana,Sub-Saharan Africa,1904,3.553019159,9.445678711,0.865624785,50.59999847,0.82621938,-0.138165608,0.813985407,0.616944194,0.172184274,0.741012573
Brazil,Latin America and Caribbean,1904,6.837331295,9.604052544,0.905528128,63.90000153,0.805949271,-0.057057992,0.656036079,0.725931287,0.249881223,0.511266649
Bulgaria,Central and Eastern Europe,1904,3.912276268,9.807189941,0.84327203,65.19999695,0.544536412,-0.150703251,0.940970004,0.51338315,0.237594187,0.365285963
Burkina Faso,Sub-Saharan Africa,1904,4.035560608,7.415699959,0.773103535,51.20000076,0.586580753,-0.034935594,0.767335117,0.564608276,0.216673478,0.546770215
Cambodia,Southeast Asia,1904,4.141072273,7.903593063,0.69716382,59,0.940131187,0.348259807,0.895714462,0.66197139,0.421966344,0.895580769
Cameroon,Sub-Saharan Africa,1904,4.554256916,8.101261139,0.758640707,49.59999847,0.792219115,-0.00447563,0.874718666,0.593696296,0.273786336,0.513922989
Canada,North America and ANZ,1904,7.650346279,10.71133614,0.953765452,70.80000305,0.933948815,0.226587087,0.412659585,0.791042447,0.233112857,0.551076472
Central African Republic,Sub-Saharan Africa,1904,3.567892551,7.030765533,0.483333886,42.5,0.689950883,-0.032762062,0.845376968,0.477915257,0.256705284,0.752208948
Chad,Sub-Saharan Africa,1904,3.742871046,7.462245941,0.733713627,48.59999847,0.504612565,0.0230776,0.857664049,0.56018573,0.287240535,0.319014966
Chile,Latin America and Caribbean,1904,6.63565588,9.962940216,0.85695523,68.5,0.786367476,0.101961553,0.701824725,0.759538412,0.300116688,0.478705615
China,East Asia,1904,4.652736664,9.092073441,0.767752588,66.69999695,0.804793596,-0.136181667,,0.658100963,0.158099651,
Colombia,Latin America and Caribbean,1904,6.40811348,9.383470535,0.892992675,67.19999695,0.816121101,-0.052573938,0.814524472,0.791580796,0.264659166,0.551749408
Comoros,Sub-Saharan Africa,1904,3.81219101,8.014837265,0.721342921,57,0.528675258,-0.000196382,0.741181731,0.664167643,0.177948058,0.404844582
Costa Rica,Latin America and Caribbean,1904,7.271053791,9.721186638,0.915141284,69.19999695,0.881029606,0.04077404,0.762587249,0.826531351,0.221241251,0.532538593
Croatia,Central and Eastern Europe,1904,5.595575333,10.110116,0.796391606,67.30000305,0.564372659,-0.242169827,0.972738981,0.553552032,0.258886874,
Cyprus,Western Europe,1904,6.386546135,10.55595398,0.822123706,70.80000305,0.755362809,0.0680959,0.833427012,0.699333131,0.295705855,0.452459902
Czechia,Central and Eastern Europe,1904,6.249617577,10.41879749,0.934161127,67.69999695,0.77911222,-0.045746949,0.925964117,0.647838593,0.244084343,0.334044516
Denmark,Western Europe,1904,7.770515442,10.83615208,0.974977076,69.40000153,0.943630815,0.238271326,0.174896091,0.796208739,0.154562935,0.586689413
Djibouti,Middle East and North Africa,1904,5.005810738,7.934187412,,54.59999847,0.763730347,-0.068953022,0.596910238,,,0.692277551
Dominican Republic,Latin America and Caribbean,1904,4.735021114,9.447546005,0.859969318,64.40000153,0.823902845,-0.07742469,0.779742122,0.706625521,0.281694859,0.450313658
Ecuador,Latin America and Caribbean,1904,5.838051319,9.245304108,0.839279711,65.80000305,0.723079085,-0.066326551,0.80563885,0.770916045,0.220013708,0.410000592
Egypt,Middle East and North Africa,1904,4.668916225,9.190937042,0.768675268,61.70000076,0.486279041,-0.074861176,0.826335192,0.490835845,0.276345611,
El Salvador,Latin America and Caribbean,1904,6.739911079,8.910987854,0.756653905,64.40000153,0.669337869,-0.067398205,0.694180071,0.822752953,0.302185982,0.522518575
Finland,Western Europe,1904,7.393264294,10.73366833,0.935481369,69.59999847,0.916009128,0.086896256,0.4125157,0.758084536,0.202094659,0.46184361
France,Western Europe,1904,6.797901154,10.64888763,0.942954779,71.19999695,0.849702179,-0.107351415,0.622954249,0.728971004,0.260568112,0.401466221
Georgia,Commonwealth of Independent States,1904,4.101837158,9.183660507,0.540388942,63.70000076,0.557857931,-0.250554293,0.459736317,0.401716352,0.242536306,0.616301907
Germany,Western Europe,1904,6.724531174,10.75788689,0.939308643,70,0.842656434,0.090753429,0.688005984,0.697530389,0.182344139,0.395424008
Ghana,Sub-Saharan Africa,1904,4.606251717,8.218624115,0.73855865,54.29999924,0.891129911,0.071971767,0.874849141,0.693436503,0.184128717,0.747062862
Greece,Western Europe,1904,5.839558601,10.42505169,0.868422449,70,0.484110981,-0.306295633,0.954113841,0.580756307,0.291516393,0.236502409
Guatemala,Latin America and Caribbean,1904,6.289748669,8.900547028,0.859052479,60.09999847,0.695862949,0.163531289,0.794835389,0.804730654,0.235617921,0.340046316
Haiti,Latin America and Caribbean,1904,3.76599884,7.98353529,0.554030776,28,0.372941315,0.170871615,0.848006785,0.495069414,0.292556822,0.156370804
Honduras,Latin America and Caribbean,1904,5.866131306,8.474308968,0.802938998,62.29999924,0.645528495,0.104215398,0.81994009,0.745393693,0.259946257,0.302966446
Hong Kong S.A.R. of China,East Asia,1904,5.642834663,10.84661102,0.857314408,,0.890417695,0.327606499,0.255775422,0.600561321,0.183105648,0.634736776
Hungary,Central and Eastern Europe,1904,4.725132465,10.10551262,0.895693719,65.80000305,0.513835371,-0.148766279,0.98327601,0.574385524,0.234813049,0.251568109
India,South Asia,1904,4.989277363,8.34601593,0.604809761,57.29999924,0.783060372,0.055901546,0.862548053,0.579225481,0.266501915,0.667365491
Indonesia,Southeast Asia,1904,5.457299232,9.013428688,0.816021502,61.20000076,0.699657559,0.445356965,0.954049587,0.71695751,0.217907995,0.64145273
Iraq,Middle East and North Africa,1904,5.065462112,9.00924015,0.854117811,60.90000153,0.419064105,-0.120080829,0.858734667,0.496702403,0.430934399,0.340983748
Ireland,Western Europe,1904,7.257389545,10.88745403,0.972885907,70.09999847,0.85602957,0.342997938,0.618024111,0.762811244,0.190255416,0.332579374
Israel,Middle East and North Africa,1904,7.358916283,10.43605042,0.881829858,71.40000153,0.5614779,0.147669375,0.902182698,0.627862692,0.362394363,0.448931694
Italy,Western Europe,1904,6.354238033,10.66111946,0.872384131,71.09999847,0.737738907,-0.063367099,0.921075165,0.535315871,0.235879943,0.333916396
Japan,East Asia,1904,6.056752682,10.54718113,0.901924908,73,0.771722376,-0.145429119,0.769557059,0.77921927,0.187703073,0.27027148
Jordan,Middle East and North Africa,1904,5.569942474,9.38150692,0.917988896,66.69999695,0.788073123,-0.054138634,,0.564373434,0.343418747,
Kazakhstan,Commonwealth of Independent States,1904,5.514286518,9.940361977,0.90378648,60.40000153,0.784851849,-0.218688875,0.82270366,0.655472875,0.148950696,0.706021845
Kenya,Sub-Saharan Africa,1904,4.255859375,8.225715637,0.805326462,53.5,0.635457218,0.008284986,0.917921245,0.758244038,0.12319118,0.343885571
Kosovo,Central and Eastern Europe,1904,5.17660141,8.939566612,0.707958877,,0.451443791,0.173605993,0.967271745,0.672982872,0.117717423,
Kuwait,Middle East and North Africa,1904,6.798151016,10.99842739,0.892722309,69.19999695,0.703019738,-0.037051041,0.486111403,0.686744034,0.203395993,
Kyrgyzstan,Commonwealth of Independent States,1904,4.996410847,8.32871151,0.885362923,61.59999847,0.719011169,-0.073847063,0.925793588,0.516307354,0.12346255,0.300620943
Lebanon,Middle East and North Africa,1904,5.031899452,9.864724159,0.721424758,65.40000153,0.67763871,0.070376061,0.949062884,0.457453609,0.341205537,
Liberia,Sub-Saharan Africa,1904,4.196063042,7.257479191,0.827098727,52.09999847,0.81900537,-0.039532468,0.81842953,0.548855722,0.216883108,0.539702713
Lithuania,Central and Eastern Europe,1904,5.065824986,10.08342171,0.881810606,64.30000305,0.519352257,-0.27843678,0.962167203,0.462606311,0.27202931,0.114503264
Luxembourg,Western Europe,1904,7.097251892,11.64696693,0.952371716,70.5,0.908303082,0.086879708,0.423341334,0.717743278,0.216064394,0.768445313
Malaysia,Southeast Asia,1904,5.580281734,9.912044525,0.839095771,65.40000153,0.769190669,0.030118059,0.843691051,0.752467334,0.191947669,0.733622134
Mali,Sub-Saharan Africa,1904,3.762305021,7.610160351,0.750922263,51.29999924,0.749049723,-0.027291995,0.810591161,0.7642169,0.16166617,0.706663907
Malta,Western Europe,1904,5.77387476,10.40173531,0.9083215,70.40000153,0.802044392,0.27993542,,0.62371099,0.375302672,0.41225192
Mauritania,Sub-Saharan Africa,1904,4.772306919,8.470888138,0.856507838,57.40000153,0.66893059,0.05261803,0.72736448,0.73715651,0.128675625,0.493744522
Mexico,Latin America and Caribbean,1904,6.802388668,9.800165176,0.876389682,65.09999847,0.778120756,-0.052731745,0.692891896,0.745259702,0.215494677,0.37198627
Moldova,Commonwealth of Independent States,1904,5.589736462,9.053403854,0.847094715,61,0.598484814,-0.091159694,0.929309428,0.564043164,0.277520359,0.270747125
Mongolia,East Asia,1904,4.585523605,8.92516613,0.904177845,57.79999924,0.630966604,0.096198238,0.927568316,0.559408605,0.150025174,0.313886613
Montenegro,Central and Eastern Europe,1904,5.455030441,9.727189064,0.804549336,66.19999695,0.552103698,-0.20988965,0.757207215,0.510351896,0.410302103,
Morocco,Middle East and North Africa,1904,4.383247375,8.672807693,,62.5,0.662900388,-0.159650251,0.900453091,,,
Nepal,South Asia,1904,4.349675179,7.894578457,0.779038072,59.90000153,0.519062638,0.08053112,0.910801888,0.538355172,0.225972995,0.45481205
Netherlands,Western Europe,1904,7.501875877,10.85963345,0.956536889,70.90000153,0.921448231,0.345319569,0.398591846,0.745190442,0.206079304,0.636186302
New Zealand,North America and ANZ,1904,7.223756313,10.53431034,0.975642204,69.80000305,0.917752504,0.249289364,0.32074818,0.782820702,0.234758481,0.639135182
Nicaragua,Latin America and Caribbean,1904,5.68669939,8.430953979,0.86315155,64.69999695,0.791773319,0.01633632,0.801728904,0.749126315,0.268023372,0.403349727
